CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,fips_state_str,fips_place_str,fips_combined,msa,msa_name,fipstate,fipscty,county_name
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Pontiac,26,65440,26,65440,2665440,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,125.0,"Oakland County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Pontiac,26,65440,26,65440,2665440,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,147.0,"St. Clair County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Pontiac,26,65440,26,65440,2665440,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,163.0,"Wayne County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Southfield,26,74900,26,74900,2674900,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,87.0,"Lapeer County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Southfield,26,74900,26,74900,2674900,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,93.0,"Livingston County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Southfield,26,74900,26,74900,2674900,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,99.0,"Macomb County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Southfield,26,74900,26,74900,2674900,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,125.0,"Oakland County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Southfield,26,74900,26,74900,2674900,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,147.0,"St. Clair County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Southfield,26,74900,26,74900,2674900,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,163.0,"Wayne County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Troy,26,80700,26,80700,2680700,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,87.0,"Lapeer County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Troy,26,80700,26,80700,2680700,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,93.0,"Livingston County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Troy,26,80700,26,80700,2680700,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,99.0,"Macomb County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Troy,26,80700,26,80700,2680700,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,125.0,"Oakland County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Troy,26,80700,26,80700,2680700,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,147.0,"St. Clair County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Troy,26,80700,26,80700,2680700,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,163.0,"Wayne County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Warren,26,84000,26,84000,2684000,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,87.0,"Lapeer County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Warren,26,84000,26,84000,2684000,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,93.0,"Livingston County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Warren,26,84000,26,84000,2684000,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,99.0,"Macomb County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Warren,26,84000,26,84000,2684000,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,125.0,"Oakland County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Warren,26,84000,26,84000,2684000,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,147.0,"St. Clair County, Michigan"
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Warren,26,84000,26,84000,2684000,19820,"Detroit-Warren-Dearborn, MI Metro Area",26.0,163.0,"Wayne County, Michigan"
19860,"Dickinson, ND",Micropolitan Statistical Area,Dickinson,38,19620,38,19620,3819620,19860,"Dickinson, ND Micro Area",38.0,7.0,"Billings County, North Dakota"
19860,"Dickinson, ND",Micropolitan Statistical Area,Dickinson,38,19620,38,19620,3819620,19860,"Dickinson, ND Micro Area",38.0,25.0,"Dunn County, North Dakota"
19860,"Dickinson, ND",Micropolitan Statistical Area,Dickinson,38,19620,38,19620,3819620,19860,"Dickinson, ND Micro Area",38.0,89.0,"Stark County, North Dakota"
19940,"Dixon, IL",Micropolitan Statistical Area,Dixon,17,20162,17,20162,1720162,19940,"Dixon, IL Micro Area",17.0,103.0,"Lee County, Illinois"
19980,"Dodge City, KS",Micropolitan Statistical Area,Dodge City,20,18250,20,18250,2018250,19980,"Dodge City, KS Micro Area",20.0,57.0,"Ford County, Kansas"
20020,"Dothan, AL",Metropolitan Statistical Area,Dothan,1,21184,01,21184,0121184,20020,"Dothan, AL Metro Area",1.0,61.0,"Geneva County, Alabama"
20020,"Dothan, AL",Metropolitan Statistical Area,Dothan,1,21184,01,21184,0121184,20020,"Dothan, AL Metro Area",1.0,67.0,"Henry County, Alabama"
20020,"Dothan, AL",Metropolitan Statistical Area,Dothan,1,21184,01,21184,0121184,20020,"Dothan, AL Metro Area",1.0,69.0,"Houston County, Alabama"
20060,"Douglas, GA",Micropolitan Statistical Area,Douglas,13,23872,13,23872,1323872,20060,"Douglas, GA Micro Area",13.0,3.0,"Atkinson County, Georgia"
20060,"Douglas, GA",Micropolitan Statistical Area,Douglas,13,23872,13,23872,1323872,20060,"Douglas, GA Micro Area",13.0,69.0,"Coffee County, Georgia"
20100,"Dover, DE",Metropolitan Statistical Area,Dover,10,21200,10,21200,1021200,20100,"Dover, DE Metro Area",10.0,1.0,"Kent County, Delaware"
20140,"Dublin, GA",Micropolitan Statistical Area,Dublin,13,24376,13,24376,1324376,20140,"Dublin, GA Micro Area",13.0,167.0,"Johnson County, Georgia"
20140,"Dublin, GA",Micropolitan Statistical Area,Dublin,13,24376,13,24376,1324376,20140,"Dublin, GA Micro Area",13.0,175.0,"Laurens County, Georgia"
20180,"DuBois, PA",Micropolitan Statistical Area,DuBois,42,20136,42,20136,4220136,20180,"DuBois, PA Micro Area",42.0,33.0,"Clearfield County, Pennsylvania"
20220,"Dubuque, IA",Metropolitan Statistical Area,Dubuque,19,22395,19,22395,1922395,20220,"Dubuque, IA Metro Area",19.0,61.0,"Dubuque County, Iowa"
20260,"Duluth, MN-WI",Metropolitan Statistical Area,Duluth,27,17000,27,17000,2717000,20260,"Duluth, MN-WI Metro Area",27.0,17.0,"Carlton County, Minnesota"
20260,"Duluth, MN-WI",Metropolitan Statistical Area,Duluth,27,17000,27,17000,2717000,20260,"Duluth, MN-WI Metro Area",27.0,137.0,"St. Louis County, Minnesota"
20260,"Duluth, MN-WI",Metropolitan Statistical Area,Duluth,27,17000,27,17000,2717000,20260,"Duluth, MN-WI Metro Area",55.0,31.0,"Douglas County, Wisconsin"
20300,"Dumas, TX",Micropolitan Statistical Area,Dumas,48,21556,48,21556,4821556,20300,"Dumas, TX Micro Area",48.0,341.0,"Moore County, Texas"
20340,"Duncan, OK",Micropolitan Statistical Area,Duncan,40,21900,40,21900,4021900,20340,"Duncan, OK Micro Area",40.0,137.0,"Stephens County, Oklahoma"
20420,"Durango, CO",Micropolitan Statistical Area,Durango,8,22035,08,22035,0822035,20420,"Durango, CO Micro Area",8.0,67.0,"La Plata County, Colorado"
20460,"Durant, OK",Micropolitan Statistical Area,Durant,40,22050,40,22050,4022050,20460,"Durant, OK Micro Area",40.0,13.0,"Bryan County, Oklahoma"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Chapel Hill,37,11800,37,11800,3711800,20500,"Durham-Chapel Hill, NC Metro Area",37.0,37.0,"Chatham County, North Carolina"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Chapel Hill,37,11800,37,11800,3711800,20500,"Durham-Chapel Hill, NC Metro Area",37.0,63.0,"Durham County, North Carolina"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Chapel Hill,37,11800,37,11800,3711800,20500,"Durham-Chapel Hill, NC Metro Area",37.0,135.0,"Orange County, North Carolina"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Chapel Hill,37,11800,37,11800,3711800,20500,"Durham-Chapel Hill, NC Metro Area",37.0,145.0,"Person County, North Carolina"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Durham,37,19000,37,19000,3719000,20500,"Durham-Chapel Hill, NC Metro Area",37.0,37.0,"Chatham County, North Carolina"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Durham,37,19000,37,19000,3719000,20500,"Durham-Chapel Hill, NC Metro Area",37.0,63.0,"Durham County, North Carolina"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Durham,37,19000,37,19000,3719000,20500,"Durham-Chapel Hill, NC Metro Area",37.0,135.0,"Orange County, North Carolina"
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Durham,37,19000,37,19000,3719000,20500,"Durham-Chapel Hill, NC Metro Area",37.0,145.0,"Person County, North Carolina"
20540,"Dyersburg, TN",Micropolitan Statistical Area,Dyersburg,47,22200,47,22200,4722200,20540,"Dyersburg, TN Micro Area",47.0,45.0,"Dyer County, Tennessee"
20580,"Eagle Pass, TX",Metropolitan Statistical Area,Eagle Pass,48,21892,48,21892,4821892,20580,"Eagle Pass, TX Metro Area",48.0,323.0,"Maverick County, Texas"
20660,"Easton, MD",Micropolitan Statistical Area,Easton,24,24475,24,24475,2424475,20660,"Easton, MD Micro Area",24.0,41.0,"Talbot County, Maryland"
20700,"East Stroudsburg, PA",Micropolitan Statistical Area,East Stroudsburg,42,21872,42,21872,4221872,20700,"East Stroudsburg, PA Micro Area",42.0,89.0,"Monroe County, Pennsylvania"
20740,"Eau Claire, WI",Metropolitan Statistical Area,Eau Claire,55,22300,55,22300,5522300,20740,"Eau Claire, WI Metro Area",55.0,17.0,"Chippewa County, Wisconsin"
20740,"Eau Claire, WI",Metropolitan Statistical Area,Eau Claire,55,22300,55,22300,5522300,20740,"Eau Claire, WI Metro Area",55.0,35.0,"Eau Claire County, Wisconsin"
20780,"Edwards, CO",Micropolitan Statistical Area,Edwards,8,23300,08,23300,0823300,20780,"Edwards, CO Micro Area",8.0,37.0,"Eagle County, Colorado"
20820,"Effingham, IL",Micropolitan Statistical Area,Effingham,17,22736,17,22736,1722736,20820,"Effingham, IL Micro Area",17.0,35.0,"Cumberland County, Illinois"
20820,"Effingham, IL",Micropolitan Statistical Area,Effingham,17,22736,17,22736,1722736,20820,"Effingham, IL Micro Area",17.0,49.0,"Effingham County, Illinois"
20900,"El Campo, TX",Micropolitan Statistical Area,El Campo,48,22864,48,22864,4822864,20900,"El Campo, TX Micro Area",48.0,481.0,"Wharton County, Texas"
20940,"El Centro, CA",Metropolitan Statistical Area,El Centro,6,21782,06,21782,0621782,20940,"El Centro, CA Metro Area",6.0,25.0,"Imperial County, California"
20980,"El Dorado, AR",Micropolitan Statistical Area,El Dorado,5,21070,05,21070,0521070,20980,"El Dorado, AR Micro Area",5.0,139.0,"Union County, Arkansas"
21020,"Elizabeth City, NC",Micropolitan Statistical Area,Elizabeth City,37,20580,37,20580,3720580,21020,"Elizabeth City, NC Micro Area",37.0,139.0,"Pasquotank County, North Carolina"
21060,"Elizabethtown, KY",Metropolitan Statistical Area,Elizabethtown,21,24274,21,24274,2124274,21060,"Elizabethtown, KY Metro Area",21.0,93.0,"Hardin County, Kentucky"
21060,"Elizabethtown, KY",Metropolitan Statistical Area,Elizabethtown,21,24274,21,24274,2124274,21060,"Elizabethtown, KY Metro Area",21.0,123.0,"Larue County, Kentucky"
21120,"Elk City, OK",Micropolitan Statistical Area,Elk City,40,23500,40,23500,4023500,21120,"Elk City, OK Micro Area",40.0,9.0,"Beckham County, Oklahoma"
21140,"Elkhart-Goshen, IN",Metropolitan Statistical Area,Elkhart,18,20728,18,20728,1820728,21140,"Elkhart-Goshen, IN Metro Area",18.0,39.0,"Elkhart County, Indiana"
21140,"Elkhart-Goshen, IN",Metropolitan Statistical Area,Goshen,18,28386,18,28386,1828386,21140,"Elkhart-Goshen, IN Metro Area",18.0,39.0,"Elkhart County, Indiana"
21180,"Elkins, WV",Micropolitan Statistical Area,Elkins,54,24580,54,24580,5424580,21180,"Elkins, WV Micro Area",54.0,83.0,"Randolph County, West Virginia"
21220,"Elko, NV",Micropolitan Statistical Area,Elko,32,22500,32,22500,3222500,21220,"Elko, NV Micro Area",32.0,7.0,"Elko County, Nevada"
21220,"Elko, NV",Micropolitan Statistical Area,Elko,32,22500,32,22500,3222500,21220,"Elko, NV Micro Area",32.0,11.0,"Eureka County, Nevada"
21260,"Ellensburg, WA",Micropolitan Statistical Area,Ellensburg,53,21240,53,21240,5321240,21260,"Ellensburg, WA Micro Area",53.0,37.0,"Kittitas County, Washington"
21300,"Elmira, NY",Metropolitan Statistical Area,Elmira,36,24229,36,24229,3624229,21300,"Elmira, NY Metro Area",36.0,15.0,"Chemung County, New York"
21340,"El Paso, TX",Metropolitan Statistical Area,El Paso,48,24000,48,24000,4824000,21340,"El Paso, TX Metro Area",48.0,141.0,"El Paso County, Texas"
21340,"El Paso, TX",Metropolitan Statistical Area,El Paso,48,24000,48,24000,4824000,21340,"El Paso, TX Metro Area",48.0,229.0,"Hudspeth County, Texas"
21380,"Emporia, KS",Micropolitan Statistical Area,Emporia,20,21275,20,21275,2021275,21380,"Emporia, KS Micro Area",20.0,17.0,"Chase County, Kansas"
21380,"Emporia, KS",Micropolitan Statistical Area,Emporia,20,21275,20,21275,2021275,21380,"Emporia, KS Micro Area",20.0,111.0,"Lyon County, Kansas"
21420,"Enid, OK",Metropolitan Statistical Area,Enid,40,23950,40,23950,4023950,21420,"Enid, OK Metro Area",40.0,47.0,"Garfield County, Oklahoma"
21460,"Enterprise, AL",Micropolitan Statistical Area,Enterprise,1,24184,01,24184,0124184,21460,"Enterprise, AL Micro Area",1.0,31.0,"Coffee County, Alabama"
21500,"Erie, PA",Metropolitan Statistical Area,Erie,42,24000,42,24000,4224000,21500,"Erie, PA Metro Area",42.0,49.0,"Erie County, Pennsylvania"
21540,"Escanaba, MI",Micropolitan Statistical Area,Escanaba,26,26360,26,26360,2626360,21540,"Escanaba, MI Micro Area",26.0,41.0,"Delta County, Michigan"
21580,"Española, NM",Micropolitan Statistical Area,Española,35,25170,35,25170,3525170,21580,"Espa±ola, NM Micro Area",35.0,39.0,"Rio Arriba County, New Mexico"
21640,"Eufaula, AL-GA",Micropolitan Statistical Area,Eufaula,1,24568,01,24568,0124568,21640,"Eufaula, AL-GA Micro Area",1.0,5.0,"Barbour County, Alabama"
21640,"Eufaula, AL-GA",Micropolitan Statistical Area,Eufaula,1,24568,01,24568,0124568,21640,"Eufaula, AL-GA Micro Area",13.0,239.0,"Quitman County, Georgia"
21660,"Eugene-Springfield, OR",Metropolitan Statistical Area,Eugene,41,23850,41,23850,4123850,21660,"Eugene-Springfield, OR Metro Area",41.0,39.0,"Lane County, Oregon"
21660,"Eugene-Springfield, OR",Metropolitan Statistical Area,Springfield,41,69600,41,69600,4169600,21660,"Eugene-Springfield, OR Metro Area",41.0,39.0,"Lane County, Oregon"
21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,Arcata,6,2476,06,2476,062476,21700,"Eureka-Arcata, CA Micro Area",6.0,23.0,"Humboldt County, California"
21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,Eureka,6,23042,06,23042,0623042,21700,"Eureka-Arcata, CA Micro Area",6.0,23.0,"Humboldt County, California"
21740,"Evanston, WY-UT",Micropolitan Statistical Area,Evanston,56,25620,56,25620,5625620,21740,"Evanston, WY-UT Micro Area",49.0,33.0,"Rich County, Utah"
21740,"Evanston, WY-UT",Micropolitan Statistical Area,Evanston,56,25620,56,25620,5625620,21740,"Evanston, WY-UT Micro Area",56.0,41.0,"Uinta County, Wyoming"
21780,"Evansville, IN",Metropolitan Statistical Area,Evansville,18,22000,18,22000,1822000,21780,"Evansville, IN Metro Area",18.0,129.0,"Posey County, Indiana"
21780,"Evansville, IN",Metropolitan Statistical Area,Evansville,18,22000,18,22000,1822000,21780,"Evansville, IN Metro Area",18.0,163.0,"Vanderburgh County, Indiana"
21780,"Evansville, IN",Metropolitan Statistical Area,Evansville,18,22000,18,22000,1822000,21780,"Evansville, IN Metro Area",18.0,173.0,"Warrick County, Indiana"
21820,"Fairbanks-College, AK",Metropolitan Statistical Area,College,2,16750,02,16750,0216750,21820,"Fairbanks-College, AK Metro Area",2.0,90.0,"Fairbanks North Star Borough, Alaska"
21820,"Fairbanks-College, AK",Metropolitan Statistical Area,Fairbanks,2,24230,02,24230,0224230,21820,"Fairbanks-College, AK Metro Area",2.0,90.0,"Fairbanks North Star Borough, Alaska"
21860,"Fairmont, MN",Micropolitan Statistical Area,Fairmont,27,20330,27,20330,2720330,21860,"Fairmont, MN Micro Area",27.0,91.0,"Martin County, Minnesota"
21900,"Fairmont, WV",Micropolitan Statistical Area,Fairmont,54,26452,54,26452,5426452,21900,"Fairmont, WV Micro Area",54.0,49.0,"Marion County, West Virginia"
21980,"Fallon, NV",Micropolitan Statistical Area,Fallon,32,24100,32,24100,3224100,21980,"Fallon, NV Micro Area",32.0,1.0,"Churchill County, Nevada"
22020,"Fargo, ND-MN",Metropolitan Statistical Area,Fargo,38,25700,38,25700,3825700,22020,"Fargo, ND-MN Metro Area",27.0,27.0,"Clay County, Minnesota"
22020,"Fargo, ND-MN",Metropolitan Statistical Area,Fargo,38,25700,38,25700,3825700,22020,"Fargo, ND-MN Metro Area",38.0,17.0,"Cass County, North Dakota"
22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,Faribault,27,20546,27,20546,2720546,22060,"Faribault-Northfield, MN Micro Area",27.0,131.0,"Rice County, Minnesota"
22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,Northfield,27,46924,27,46924,2746924,22060,"Faribault-Northfield, MN Micro Area",27.0,131.0,"Rice County, Minnesota"
22100,"Farmington, MO",Micropolitan Statistical Area,Farmington,29,23752,29,23752,2923752,22100,"Farmington, MO Micro Area",29.0,187.0,"St. Francois County, Missouri"
22140,"Farmington, NM",Metropolitan Statistical Area,Farmington,35,25800,35,25800,3525800,22140,"Farmington, NM Metro Area",35.0,45.0,"San Juan County, New Mexico"
22180,"Fayetteville, NC",Metropolitan Statistical Area,Fayetteville,37,22920,37,22920,3722920,22180,"Fayetteville, NC Metro Area",37.0,51.0,"Cumberland County, North Carolina"
22180,"Fayetteville, NC",Metropolitan Statistical Area,Fayetteville,37,22920,37,22920,3722920,22180,"Fayetteville, NC Metro Area",37.0,93.0,"Hoke County, North Carolina"
22190,"Fayetteville, TN",Micropolitan Statistical Area,Fayetteville,47,25920,47,25920,4725920,22190,"Fayetteville, TN Micro Area",47.0,103.0,"Lincoln County, Tennessee"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Bentonville,5,5320,05,5320,055320,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,7.0,"Benton County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Bentonville,5,5320,05,5320,055320,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,87.0,"Madison County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Bentonville,5,5320,05,5320,055320,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,143.0,"Washington County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Fayetteville,5,23290,05,23290,0523290,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,7.0,"Benton County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Fayetteville,5,23290,05,23290,0523290,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,87.0,"Madison County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Fayetteville,5,23290,05,23290,0523290,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,143.0,"Washington County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Rogers,5,60410,05,60410,0560410,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,7.0,"Benton County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Rogers,5,60410,05,60410,0560410,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,87.0,"Madison County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Rogers,5,60410,05,60410,0560410,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,143.0,"Washington County, Arkansas"
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Springdale,5,66080,05,66080,0566080,22220,"Fayetteville-Springdale-Rogers, AR Metro Area",5.0,7.0,"Benton County, Arkansas"
